spay_neuter,zip_code,year,month,day,day_of_week,bronx,brooklyn,manhattan,queens,staten_island,pit_bull,other,shih_tzu,chihuahua,german_shepherd,labrador_retriever,bull_dog,yorkshire_terrier,maltese,standard_poodle,husky
True,10003,2016,12,23,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10019,2016,12,21,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10011,2016,12,21,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2016,12,12,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10035,2016,12,25,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10029,2016,12,25,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2016,12,23,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10029,2016,12,24,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10018,2016,12,26,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2016,12,27,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10128,2016,12,22,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10025,2016,12,23,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10033,2016,12,25,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10029,2016,12,19,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2016,12,23,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10012,2016,12,27,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2016,12,15,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10002,2016,12,24,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2016,12,31,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10016,2016,12,31,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10028,2017,1,2,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2016,12,30,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10027,2017,1,2,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10065,2016,12,13,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,1,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10028,2017,1,3,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,1,3,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
True,10029,2017,1,4,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10035,2016,12,28,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10026,2016,12,12,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10002,2017,1,9,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10128,2017,1,4,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10029,2017,1,9,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,10,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10036,2017,1,9,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
False,10029,2017,1,12,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10023,2017,1,8,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10029,2016,1,13,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10024,2017,1,12,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10014,2017,1,13,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,1,13,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,16,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,16,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
False,10037,2017,1,16,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,1,16,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,1,18,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,1,13,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10023,2017,1,11,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10022,2017,1,17,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10023,2017,1,17,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,10027,2017,1,8,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10013,2017,1,14,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10025,2017,1,18,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10011,2017,1,16,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,19,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10039,2017,1,19,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10032,2017,1,21,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
True,10025,2017,1,21,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,1,20,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10039,2017,1,23,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10021,2017,1,21,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10034,2017,1,25,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
True,10029,2017,1,25,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10029,2017,1,25,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10012,2017,1,25,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,1,24,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10021,2017,1,25,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10011,2017,1,7,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10016,2017,1,26,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10003,2017,1,28,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
False,10030,2017,1,28,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10028,2017,1,29,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,1,28,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,1,30,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,1,30,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10026,2017,1,31,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10065,2017,1,31,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,1,31,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,2,2,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10022,2017,2,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
True,10009,2017,2,6,0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
True,10029,2017,2,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
True,10065,2017,1,25,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2017,2,2,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
False,10031,2017,2,6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10033,2017,2,6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10029,2017,2,4,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10032,2017,2,5,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10039,2017,2,9,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10075,2017,2,8,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,2,3,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,12,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
False,10024,2017,2,12,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,12,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10035,2017,3,22,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,2,13,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10003,2017,2,13,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,2,11,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,2,12,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10010,2017,2,12,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10003,2017,2,14,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,12,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,17,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10029,2017,2,20,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,2,18,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,2,21,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10024,2017,2,16,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10026,2017,2,18,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,2,23,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10075,2017,2,6,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10013,2017,2,23,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,10012,2017,2,27,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,2,23,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10028,2017,2,24,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10012,2017,2,25,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2017,2,26,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10002,2017,2,28,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,28,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10013,2017,2,27,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,2,28,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10025,2017,2,23,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10014,2017,3,1,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10031,2017,2,22,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,2,25,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,3,4,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10019,2017,3,4,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10039,2017,3,3,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,3,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10031,2017,3,6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,3,3,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10005,2017,3,3,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,3,1,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10024,2017,3,2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10026,2017,3,6,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10012,2017,3,4,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10028,2017,3,5,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,3,2,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,3,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,3,8,2,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
False,10029,2017,3,8,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10033,2017,3,12,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10014,2017,3,9,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10030,2017,3,12,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10023,2017,3,10,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10009,2017,3,15,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10024,2017,2,24,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,3,10,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,3,10,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10075,2017,3,16,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10009,2017,3,16,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,3,18,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10033,2017,3,19,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
False,10029,2017,3,18,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,10029,2017,3,19,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10033,2017,3,18,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10036,2017,3,17,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10025,2017,3,21,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10128,2017,3,12,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,3,19,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10065,2017,3,22,2,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
False,10027,2017,3,12,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2017,3,26,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10033,2017,3,25,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,10024,2017,3,24,4,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10019,2017,3,25,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10028,2017,3,25,5,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10013,2017,3,27,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10026,2017,3,23,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10023,2017,3,31,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10065,2017,3,31,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10025,2017,4,2,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,3,30,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,4,2,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10013,2017,4,6,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,3,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,4,5,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10012,2017,3,22,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10037,2017,4,6,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,3,31,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10025,2017,4,4,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10025,2017,4,5,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10036,2017,4,4,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10006,2017,3,6,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10019,2017,4,6,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10009,2017,4,8,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,9,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10039,2017,4,4,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10001,2016,12,16,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,4,8,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,10,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10035,2017,4,9,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10019,2017,4,8,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10002,2017,4,11,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10027,2017,4,10,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,10029,2017,4,9,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,3,30,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10027,2017,4,12,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10035,2017,4,11,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
True,10024,2017,4,7,4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10034,2017,4,15,5,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
True,10128,2017,4,16,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10016,2017,4,14,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10019,2017,4,14,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
False,10019,2017,4,15,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,15,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,15,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10031,2017,4,18,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10017,2017,4,13,3,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False
False,10029,2017,4,19,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10025,2017,4,15,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,4,18,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,10011,2017,4,20,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,12,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10128,2017,4,17,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10029,2017,4,20,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
True,10031,2017,4,20,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,21,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,21,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,4,20,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10014,2017,4,22,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10019,2017,4,23,6,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
False,10029,2017,4,22,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10024,2017,4,23,6,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10022,2017,4,21,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10036,2017,4,23,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10032,2017,4,23,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,22,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10022,2017,4,25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10011,2017,4,25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,25,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10028,2017,4,25,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,24,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,18,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10001,2017,2,28,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,21,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,4,21,4,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False
True,10022,2017,4,26,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10065,2017,4,26,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,4,29,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10129,2017,4,29,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10040,2017,4,29,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
True,10040,2017,4,30,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10039,2017,4,30,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10031,2017,4,29,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
True,10013,2017,5,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10028,2017,4,30,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10019,2017,5,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,2,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
True,10023,2017,4,30,6,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10029,2017,4,29,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10029,2017,4,30,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10065,2017,4,27,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
False,10029,2017,5,2,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10002,2017,1,7,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
False,10026,2017,5,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10032,2017,5,4,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10031,2017,5,4,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10024,2017,5,6,5,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
False,10029,2017,5,5,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10032,2017,5,6,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10040,2017,5,6,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10040,2017,5,6,5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
False,10029,2017,5,6,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10065,2017,4,28,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,10028,2017,5,8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
False,10128,2017,5,6,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10029,2017,5,8,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10027,2017,5,6,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
False,10031,2017,5,9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10001,2017,5,9,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10128,2017,5,10,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
False,10034,2017,5,9,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,11,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10065,2017,5,15,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10065,2017,5,12,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,13,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
True,10033,2017,5,13,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10019,2017,5,12,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10011,2017,5,13,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
True,10031,2017,5,5,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10018,2017,5,17,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
True,10027,2017,5,17,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,17,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,18,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,5,4,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
True,10065,2017,5,19,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
False,10025,2017,5,21,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10025,2017,5,11,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10029,2017,5,17,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10003,2017,5,11,3,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10452,2017,5,21,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
False,10029,2017,5,19,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10011,2017,5,21,6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
True,10029,2017,5,22,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
False,10039,2017,5,19,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
