date_of_bite,year,month,day,day_of_week,borough,zip_code,latitude,longitude,spay_neuter,mixed/other,pit_bull,german_shepherd,shih_tzu,chihuahua,yorkshire_terrier,bull_dog,labrador_retriever,maltese,husky,standard_poodle,cluster
2022-10-22,2022,10,22,5,bronx,10466,40.890964,-73.846239,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-10-23,2022,10,23,6,manhattan,10022,40.75857,-73.96793,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-23,2022,10,23,6,queens,11101,40.747113,-73.939708,False,False,False,False,False,False,False,False,False,False,False,True,0
2022-10-23,2022,10,23,6,brooklyn,11226,40.646409,-73.956663,False,False,False,False,True,False,False,False,False,False,False,False,0
2022-10-23,2022,10,23,6,staten island,10310,40.632612,-74.116148,False,False,True,False,False,False,False,False,False,False,False,False,1
2022-10-23,2022,10,23,6,staten island,10308,40.552828,-74.151525,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-10-23,2022,10,23,6,staten island,10309,40.529842,-74.219777,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-10-24,2022,10,24,0,manhattan,10011,40.74184,-74.000528,False,False,False,False,False,True,False,False,False,False,False,False,2
2022-10-24,2022,10,24,0,queens,11379,40.717061,-73.880519,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-24,2022,10,24,0,queens,11413,40.67117,-73.752063,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-24,2022,10,24,0,brooklyn,11220,40.641026,-74.016688,False,False,False,False,True,False,False,False,False,False,False,False,0
2022-10-24,2022,10,24,0,brooklyn,11233,40.678301,-73.919932,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-24,2022,10,24,0,brooklyn,11206,40.70187,-73.942552,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-25,2022,10,25,1,brooklyn,11228,40.616725,-74.013432,False,False,False,False,False,False,False,False,False,False,False,True,0
2022-10-25,2022,10,25,1,bronx,10475,40.875635,-73.826934,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-10-25,2022,10,25,1,staten island,10309,40.529842,-74.219777,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-10-26,2022,10,26,2,manhattan,10029,40.792249,-73.947333,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-26,2022,10,26,2,queens,11373,40.738945,-73.878561,False,False,False,False,False,True,False,False,False,False,False,False,0
2022-10-26,2022,10,26,2,queens,11418,40.700315,-73.836019,False,False,False,False,False,False,False,False,False,False,True,False,0
2022-10-26,2022,10,26,2,bronx,10452,40.837791,-73.923339,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-10-26,2022,10,26,2,bronx,10457,40.845707,-73.897923,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-26,2022,10,26,2,bronx,10464,40.869594,-73.795848,True,False,False,False,False,True,False,False,False,False,False,False,2
2022-10-26,2022,10,26,2,staten island,10305,40.596549,-74.075779,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-10-27,2022,10,27,3,manhattan,10017,40.752387,-73.972678,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-27,2022,10,27,3,manhattan,10026,40.802978,-73.953529,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-27,2022,10,27,3,queens,11106,40.762211,-73.931528,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-10-27,2022,10,27,3,queens,11420,40.673502,-73.817702,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-27,2022,10,27,3,queens,11373,40.738945,-73.878561,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-27,2022,10,27,3,brooklyn,11222,40.72779,-73.947605,True,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-27,2022,10,27,3,bronx,10460,40.842344,-73.879062,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-27,2022,10,27,3,staten island,10308,40.552828,-74.151525,False,False,False,False,False,True,False,False,False,False,False,False,1
2022-10-28,2022,10,28,4,manhattan,10012,40.725625,-73.997936,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-28,2022,10,28,4,manhattan,10003,40.731865,-73.989124,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-28,2022,10,28,4,queens,11692,40.594154,-73.791986,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-28,2022,10,28,4,queens,11413,40.67117,-73.752063,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-28,2022,10,28,4,queens,11375,40.722975,-73.843179,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-28,2022,10,28,4,bronx,10469,40.868509,-73.846691,False,False,False,False,False,False,True,False,False,False,False,False,2
2022-10-29,2022,10,29,5,queens,11420,40.673502,-73.817702,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-29,2022,10,29,5,queens,11356,40.784871,-73.841528,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-29,2022,10,29,5,queens,11375,40.722975,-73.843179,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-29,2022,10,29,5,brooklyn,11233,40.678301,-73.919932,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-29,2022,10,29,5,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-29,2022,10,29,5,staten island,10308,40.552828,-74.151525,True,True,False,False,False,False,False,False,False,False,False,False,1
2022-10-30,2022,10,30,6,manhattan,10032,40.839041,-73.942812,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-10-30,2022,10,30,6,manhattan,10128,40.781498,-73.950199,False,False,False,False,False,False,False,True,False,False,False,False,2
2022-10-30,2022,10,30,6,manhattan,10022,40.75857,-73.96793,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-30,2022,10,30,6,manhattan,10002,40.715969,-73.986895,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-30,2022,10,30,6,queens,11355,40.751435,-73.821227,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-10-30,2022,10,30,6,brooklyn,11218,40.64312,-73.976446,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-30,2022,10,30,6,bronx,10462,40.843267,-73.860417,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-30,2022,10,30,6,bronx,10453,40.852508,-73.913291,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-10-31,2022,10,31,0,manhattan,10128,40.781498,-73.950199,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-10-31,2022,10,31,0,manhattan,10009,40.726392,-73.978604,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-31,2022,10,31,0,manhattan,10128,40.781498,-73.950199,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-31,2022,10,31,0,manhattan,10033,40.847476,-73.93551,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-10-31,2022,10,31,0,manhattan,10003,40.731865,-73.989124,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-31,2022,10,31,0,manhattan,10029,40.792249,-73.947333,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-10-31,2022,10,31,0,queens,11354,40.768213,-73.827392,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-31,2022,10,31,0,queens,11428,40.720993,-73.742203,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-31,2022,10,31,0,queens,11375,40.722975,-73.843179,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-31,2022,10,31,0,queens,11355,40.751435,-73.821227,False,False,False,False,True,False,False,False,False,False,False,False,0
2022-10-31,2022,10,31,0,queens,11361,40.764191,-73.772775,True,False,False,False,False,False,False,False,False,True,False,False,0
2022-10-31,2022,10,31,0,brooklyn,11234,40.607723,-73.910649,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-10-31,2022,10,31,0,staten island,10314,40.600699,-74.164314,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-01,2022,11,1,1,manhattan,10069,40.777382,-73.98883,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-01,2022,11,1,1,manhattan,10029,40.792249,-73.947333,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-01,2022,11,1,1,queens,11101,40.747113,-73.939708,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-01,2022,11,1,1,queens,11102,40.7716,-73.925603,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-01,2022,11,1,1,brooklyn,11225,40.663119,-73.953867,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-11-01,2022,11,1,1,bronx,10460,40.842344,-73.879062,True,False,False,False,False,False,False,True,False,False,False,False,2
2022-11-02,2022,11,2,2,manhattan,10128,40.781498,-73.950199,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-02,2022,11,2,2,queens,11372,40.751719,-73.88367,False,False,False,False,False,False,False,True,False,False,False,False,0
2022-11-02,2022,11,2,2,brooklyn,11249,40.704501,-73.966002,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-02,2022,11,2,2,brooklyn,11215,40.662688,-73.98674,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-02,2022,11,2,2,bronx,10451,40.822168,-73.922616,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-02,2022,11,2,2,bronx,10455,40.814798,-73.908601,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-02,2022,11,2,2,bronx,10462,40.843267,-73.860417,False,False,False,False,False,False,False,True,False,False,False,False,2
2022-11-02,2022,11,2,2,staten island,10303,40.629885,-74.17413,False,False,True,False,False,False,False,False,False,False,False,False,1
2022-11-03,2022,11,3,3,manhattan,10032,40.839041,-73.942812,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-03,2022,11,3,3,queens,11378,40.724744,-73.909639,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-03,2022,11,3,3,brooklyn,11238,40.671331,-73.965937,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-03,2022,11,3,3,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-03,2022,11,3,3,bronx,10470,40.889527,-73.872585,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-03,2022,11,3,3,bronx,10460,40.842344,-73.879062,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-04,2022,11,4,4,queens,11417,40.676406,-73.844595,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-04,2022,11,4,4,queens,11692,40.594154,-73.791986,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-04,2022,11,4,4,bronx,10454,40.805583,-73.916595,True,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-04,2022,11,4,4,bronx,10451,40.822168,-73.922616,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-11-04,2022,11,4,4,staten island,10314,40.600699,-74.164314,True,False,False,False,False,True,False,False,False,False,False,False,1
2022-11-04,2022,11,4,4,staten island,10305,40.596549,-74.075779,True,False,False,False,False,True,False,False,False,False,False,False,1
2022-11-05,2022,11,5,5,manhattan,10010,40.739045,-73.982616,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-05,2022,11,5,5,brooklyn,11201,40.6937,-73.989859,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-05,2022,11,5,5,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-05,2022,11,5,5,bronx,10472,40.829685,-73.869373,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-05,2022,11,5,5,bronx,10468,40.86894,-73.899995,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-05,2022,11,5,5,staten island,10310,40.632612,-74.116148,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-06,2022,11,6,6,manhattan,10128,40.781498,-73.950199,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-06,2022,11,6,6,queens,11413,40.67117,-73.752063,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-06,2022,11,6,6,queens,11102,40.7716,-73.925603,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-06,2022,11,6,6,queens,11101,40.747113,-73.939708,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-06,2022,11,6,6,queens,11358,40.760363,-73.796525,False,False,False,False,False,False,False,True,False,False,False,False,0
2022-11-06,2022,11,6,6,bronx,10455,40.814798,-73.908601,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-06,2022,11,6,6,bronx,10469,40.868509,-73.846691,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-06,2022,11,6,6,bronx,10469,40.868509,-73.846691,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-06,2022,11,6,6,bronx,10473,40.81869,-73.858474,False,False,False,True,False,False,False,False,False,False,False,False,2
2022-11-06,2022,11,6,6,staten island,10314,40.600699,-74.164314,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-07,2022,11,7,0,manhattan,10033,40.847476,-73.93551,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-07,2022,11,7,0,manhattan,10128,40.781498,-73.950199,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-07,2022,11,7,0,queens,11368,40.749737,-73.853045,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-07,2022,11,7,0,queens,11106,40.762211,-73.931528,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-11-07,2022,11,7,0,queens,11361,40.764191,-73.772775,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-07,2022,11,7,0,brooklyn,11209,40.621803,-74.03015,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-07,2022,11,7,0,brooklyn,11222,40.72779,-73.947605,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-07,2022,11,7,0,bronx,10457,40.845707,-73.897923,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-07,2022,11,7,0,bronx,10469,40.868509,-73.846691,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-07,2022,11,7,0,staten island,10305,40.596549,-74.075779,False,False,True,False,False,False,False,False,False,False,False,False,1
2022-11-07,2022,11,7,0,staten island,10305,40.596549,-74.075779,False,False,True,False,False,False,False,False,False,False,False,False,1
2022-11-08,2022,11,8,1,manhattan,10002,40.715969,-73.986895,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-08,2022,11,8,1,manhattan,10128,40.781498,-73.950199,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-08,2022,11,8,1,brooklyn,11229,40.601293,-73.944493,True,False,False,False,False,False,False,False,True,False,False,False,0
2022-11-08,2022,11,8,1,brooklyn,11212,40.662905,-73.913071,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-08,2022,11,8,1,brooklyn,11231,40.677916,-74.005154,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-09,2022,11,9,2,queens,11106,40.762211,-73.931528,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-09,2022,11,9,2,queens,11106,40.762211,-73.931528,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-09,2022,11,9,2,bronx,10462,40.843267,-73.860417,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-09,2022,11,9,2,bronx,10473,40.81869,-73.858474,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-09,2022,11,9,2,bronx,10458,40.862486,-73.886448,False,False,False,True,False,False,False,False,False,False,False,False,2
2022-11-10,2022,11,10,3,queens,11368,40.749737,-73.853045,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-10,2022,11,10,3,brooklyn,11208,40.674847,-73.87248,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-11,2022,11,11,4,manhattan,10024,40.78566,-73.971269,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-11,2022,11,11,4,manhattan,10031,40.824804,-73.950206,False,False,False,False,False,False,True,False,False,False,False,False,2
2022-11-11,2022,11,11,4,manhattan,10014,40.734145,-74.006026,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-11,2022,11,11,4,bronx,10472,40.829685,-73.869373,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-11,2022,11,11,4,staten island,10309,40.529842,-74.219777,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-11,2022,11,11,4,staten island,10310,40.632612,-74.116148,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-12,2022,11,12,5,manhattan,10001,40.750649,-73.997298,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-12,2022,11,12,5,manhattan,10128,40.781498,-73.950199,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-12,2022,11,12,5,manhattan,10029,40.792249,-73.947333,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-12,2022,11,12,5,queens,11415,40.708085,-73.828044,True,False,False,False,False,False,False,False,False,True,False,False,0
2022-11-12,2022,11,12,5,brooklyn,11208,40.674847,-73.87248,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-11-12,2022,11,12,5,bronx,10467,40.875262,-73.872027,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-12,2022,11,12,5,bronx,10463,40.886345,-73.901547,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-12,2022,11,12,5,bronx,10456,40.830669,-73.908161,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-13,2022,11,13,6,manhattan,10002,40.715969,-73.986895,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-13,2022,11,13,6,manhattan,10012,40.725625,-73.997936,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-13,2022,11,13,6,brooklyn,11210,40.62806,-73.946309,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-11-15,2022,11,15,1,manhattan,10016,40.745182,-73.978053,True,False,False,False,False,False,False,True,False,False,False,False,2
2022-11-15,2022,11,15,1,brooklyn,11233,40.678301,-73.919932,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-15,2022,11,15,1,brooklyn,11236,40.639413,-73.900664,True,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-15,2022,11,15,1,bronx,10472,40.829685,-73.869373,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-15,2022,11,15,1,bronx,10473,40.81869,-73.858474,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-15,2022,11,15,1,bronx,10453,40.852508,-73.913291,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-11-16,2022,11,16,2,brooklyn,11234,40.607723,-73.910649,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-17,2022,11,17,3,brooklyn,11208,40.674847,-73.87248,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-17,2022,11,17,3,brooklyn,11228,40.616725,-74.013432,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-17,2022,11,17,3,brooklyn,11234,40.607723,-73.910649,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-17,2022,11,17,3,staten island,10306,40.571714,-74.124264,False,False,True,False,False,False,False,False,False,False,False,False,1
2022-11-18,2022,11,18,4,queens,11428,40.720993,-73.742203,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-18,2022,11,18,4,queens,11354,40.768213,-73.827392,True,False,False,False,True,False,False,False,False,False,False,False,0
2022-11-18,2022,11,18,4,brooklyn,11216,40.680844,-73.949222,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-18,2022,11,18,4,staten island,10306,40.571714,-74.124264,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-19,2022,11,19,5,queens,11379,40.717061,-73.880519,False,False,False,False,False,False,False,False,False,True,False,False,0
2022-11-19,2022,11,19,5,queens,11369,40.763491,-73.87222,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-19,2022,11,19,5,brooklyn,11201,40.6937,-73.989859,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-19,2022,11,19,5,bronx,10462,40.843267,-73.860417,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-19,2022,11,19,5,bronx,10452,40.837791,-73.923339,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-19,2022,11,19,5,staten island,10301,40.627505,-74.094377,False,False,False,False,False,False,False,False,False,False,True,False,1
2022-11-20,2022,11,20,6,manhattan,10009,40.726392,-73.978604,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-20,2022,11,20,6,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-20,2022,11,20,6,brooklyn,11226,40.646409,-73.956663,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-20,2022,11,20,6,bronx,10475,40.875635,-73.826934,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-21,2022,11,21,0,queens,11106,40.762211,-73.931528,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-21,2022,11,21,0,queens,11427,40.730942,-73.745716,False,False,False,True,False,False,False,False,False,False,False,False,0
2022-11-21,2022,11,21,0,brooklyn,11206,40.70187,-73.942552,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-21,2022,11,21,0,bronx,10473,40.81869,-73.858474,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-22,2022,11,22,1,brooklyn,11210,40.62806,-73.946309,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-22,2022,11,22,1,brooklyn,11216,40.680844,-73.949222,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-22,2022,11,22,1,brooklyn,11206,40.70187,-73.942552,True,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-22,2022,11,22,1,staten island,10312,40.545237,-74.180443,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-23,2022,11,23,2,manhattan,10010,40.739045,-73.982616,False,False,False,False,True,False,False,False,False,False,False,False,2
2022-11-23,2022,11,23,2,queens,11102,40.7716,-73.925603,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-23,2022,11,23,2,queens,11373,40.738945,-73.878561,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-23,2022,11,23,2,staten island,10312,40.545237,-74.180443,True,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-23,2022,11,23,2,bronx,10453,40.852508,-73.913291,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-23,2022,11,23,2,bronx,10452,40.837791,-73.923339,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-23,2022,11,23,2,bronx,10453,40.852508,-73.913291,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-11-24,2022,11,24,3,manhattan,10039,40.826287,-73.937526,True,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-24,2022,11,24,3,brooklyn,11233,40.678301,-73.919932,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-24,2022,11,24,3,brooklyn,11221,40.691426,-73.927626,False,False,False,False,True,False,False,False,False,False,False,False,0
2022-11-24,2022,11,24,3,bronx,10456,40.830669,-73.908161,False,False,False,False,True,False,False,False,False,False,False,False,2
2022-11-24,2022,11,24,3,staten island,10304,40.605965,-74.093535,False,False,False,False,False,False,False,True,False,False,False,False,1
2022-11-25,2022,11,25,4,manhattan,10128,40.781498,-73.950199,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-25,2022,11,25,4,queens,11375,40.722975,-73.843179,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-26,2022,11,26,5,brooklyn,11223,40.597091,-73.973469,True,False,False,False,False,False,True,False,False,False,False,False,0
2022-11-26,2022,11,26,5,bronx,10469,40.868509,-73.846691,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-26,2022,11,26,5,bronx,10469,40.868509,-73.846691,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-26,2022,11,26,5,bronx,10461,40.846741,-73.840788,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-26,2022,11,26,5,bronx,10452,40.837791,-73.923339,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-26,2022,11,26,5,bronx,10465,40.827329,-73.82217,False,False,False,False,False,False,False,False,False,False,True,False,2
2022-11-27,2022,11,27,6,queens,11364,40.746251,-73.756062,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-28,2022,11,28,0,manhattan,10016,40.745182,-73.978053,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-28,2022,11,28,0,manhattan,10028,40.776447,-73.953383,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-28,2022,11,28,0,manhattan,10018,40.755327,-73.992696,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-28,2022,11,28,0,manhattan,10002,40.715969,-73.986895,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-28,2022,11,28,0,queens,11423,40.715669,-73.768299,True,False,True,False,False,False,False,False,False,False,False,False,0
2022-11-28,2022,11,28,0,brooklyn,11235,40.58422,-73.943167,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-28,2022,11,28,0,staten island,10305,40.596549,-74.075779,False,True,False,False,False,False,False,False,False,False,False,False,1
2022-11-28,2022,11,28,0,bronx,10473,40.81869,-73.858474,True,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-29,2022,11,29,1,manhattan,10029,40.792249,-73.947333,False,False,False,False,False,False,True,False,False,False,False,False,2
2022-11-29,2022,11,29,1,queens,11105,40.779087,-73.906522,True,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-29,2022,11,29,1,queens,11436,40.675864,-73.796647,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-29,2022,11,29,1,bronx,10452,40.837791,-73.923339,True,False,False,False,False,True,False,False,False,False,False,False,2
2022-11-29,2022,11,29,1,bronx,10472,40.829685,-73.869373,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-29,2022,11,29,1,bronx,10459,40.825692,-73.892998,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-30,2022,11,30,2,queens,11373,40.738945,-73.878561,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-11-30,2022,11,30,2,bronx,10474,40.81134,-73.885173,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-11-30,2022,11,30,2,bronx,10467,40.875262,-73.872027,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-30,2022,11,30,2,bronx,10468,40.86894,-73.899995,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-30,2022,11,30,2,bronx,10468,40.86894,-73.899995,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-11-30,2022,11,30,2,bronx,10469,40.868509,-73.846691,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-12-01,2022,12,1,3,manhattan,10021,40.76964,-73.959018,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-12-01,2022,12,1,3,manhattan,10016,40.745182,-73.978053,False,True,False,False,False,False,False,False,False,False,False,False,2
2022-12-01,2022,12,1,3,manhattan,10024,40.78566,-73.971269,False,False,True,False,False,False,False,False,False,False,False,False,2
2022-12-01,2022,12,1,3,queens,11433,40.69809,-73.786752,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-12-01,2022,12,1,3,brooklyn,11238,40.671331,-73.965937,False,True,False,False,False,False,False,False,False,False,False,False,0
2022-12-01,2022,12,1,3,brooklyn,11220,40.641026,-74.016688,False,False,True,False,False,False,False,False,False,False,False,False,0
2022-12-01,2022,12,1,3,bronx,10462,40.843267,-73.860417,True,False,True,False,False,False,False,False,False,False,False,False,2
2022-12-02,2022,12,2,4,manhattan,10025,40.798251,-73.968336,False,False,False,False,False,False,True,False,False,False,False,False,2
2022-12-02,2022,12,2,4,manhattan,10001,40.750649,-73.997298,True,True,False,False,False,False,False,False,False,False,False,False,2
